202.891	78.854	72.787
136.037	57.882	51.407
330.764	73.985	24.561
132.411	33.417	3.159
358.066	55.069	4.546
27.577	50.135	73.8
254.836	84.225	56.076
118.744	86.795	57.529
307.868	86.206	38.503
187.718	25.541	9.578
350.782	39.116	78.335
90.75	79.089	22.292
350.848	62.352	87.297
21.896	71.907	70.603
220.524	66.972	1.675
164.053	30.914	84.309
96.232	70.028	20.888
261.999	5.717	1.382
276.919	81.267	4.227
125.49	49.918	30.892
122.216	67.92	11.572
71.336	87.35	69.405
276.688	40.871	19.776
278.457	63.329	0.681
202.067	66.555	10.781
103.978	53.355	79.549
350.727	30.094	39.368
358.286	86.604	55.727
144.595	17.951	49.352
10.525	79.547	73.627
38.42	44.819	75.943
236.18	65.042	85.905
141.618	18.002	45.823
149.507	79.143	30.881
93.947	73.17	85.767
179.819	29.489	13.409
116.162	15.593	63.846
47.1	85.275	49.742
39.332	87.672	19.96
332.577	71.738	12.89
89.058	83.594	9.182
196.903	41.577	25.401
240.553	80.686	62.185
67.447	7.746	38.448
11.239	34.688	68.211
227.666	10.721	61.981
94.881	73.223	71.323
277.985	4.103	52.159
179.577	82.318	87.654
158.186	71.314	19.51
335.983	35.165	8.984
117.557	89.073	6.76
167.525	83.201	31.99
125.039	30.86	70.045
1.307	24.33	63.286
196.98	88.529	12.951
162.493	72.535	29.914
198.694	32.178	69.189
164.624	60.09	7.02
105.23	87.924	0.31
326.974	40.241	78.036
118.227	80.392	89.275
278.907	14.751	12.714
311.109	47.718	33.938
226.545	64.375	73.589
71.018	82.858	11.937
15.832	79.563	60.061
278.699	80.541	78.011
343.278	0.775	17.134
171.645	56.842	8.039
155.582	44.841	28.175
209.768	21.747	36.322
37.948	13.24	34.256
251.726	77.903	77.728
209.889	89.154	8.083
352.947	68.821	74.973
305.418	84.752	26.662
268.877	52.198	66.359
235.631	88.104	1.626
176.226	89.563	31.598
318.284	64.055	13.17
163.646	51.763	15.486
123.171	39.099	6.218
155.154	34.946	21.965
221.14	41.487	8.638
227.819	53.36	70.405
295.849	20.354	68.386
176.841	50.939	5.727
26.038	48.013	86.943
282.203	12.266	0.711
8.251	60.354	86.46
189.553	23.806	20.048
265.833	78.003	42.669
56.79	25.553	4.312
52.187	27.894	20.724
210.504	48.982	0.42
151.605	12.258	45.965
246.09	88.015	22.954
230.16	85.863	72.471
109.735	76.554	8.092
14.81	73.918	71.96
173.029	15.736	25.541
2.955	21.944	57.771
355.539	81.63	88.753
80.203	33.812	22.676
60.635	81.561	45.872
200.254	23.01	44.328
167.898	36.344	47.207
263.251	85.51	78.552
73.479	79.557	11.014
290.257	63.446	11.506
353.43	64.064	21.891
34.927	53.144	67.711
237.048	71.236	71.476
151.352	10.56	30.189
145.101	17.618	10.86
165.481	26.871	75.698
277.809	75.388	16.724
342.608	16.504	8.141
256.594	60.875	77.596
246.222	82.648	63.495
13.481	82.082	69.463
223.754	44.702	8.863
127.182	86.853	68.444
19.007	74.869	81.167
231.961	21.963	62.377
145.31	44.213	18.133
29.246	31.307	77.492
67.337	51.725	9.174
223.15	72.794	17.392
344.113	5.682	36.654
333.808	81.863	10.264
4.153	39.216	76.574
99.429	29.046	85.537
153.264	77.976	23.597
16.854	79.767	87.435
280.511	84.601	81.628
86.773	52.443	62.179
135.059	13.156	23.174
232.445	80.039	10.591
127.105	89.468	46.666
353.089	8.285	4.667
